method,n_samples,point_id,x,y,rating,parent_asin
fitsne,5000,0,16.12606833187894,12.89729128009904,3.0,B083NRGZMM
fitsne,5000,1,-17.849116604385365,8.426945378770688,1.0,B07N69T6TM
fitsne,5000,2,-46.298235597559504,-38.20836696165097,5.0,B01G8JO5F2
fitsne,5000,3,58.9745158037472,6.17486184974997,5.0,B001OC5JKY
fitsne,5000,4,-36.91290795639147,-32.42189664359821,5.0,B07CJYMRWM
fitsne,5000,5,6.123434986093363,9.878575742442843,5.0,B07CML419K
fitsne,5000,6,-41.6803613779656,-43.5405262345768,5.0,B07BHHB5RH
fitsne,5000,7,-43.51949127143086,-27.552809179146347,5.0,B09S6Y5BRG
fitsne,5000,8,8.99787188342849,-35.0169285068922,5.0,B01LW71IBJ
fitsne,5000,9,-9.738195116803812,-10.983163547939235,5.0,B017T99JPG
fitsne,5000,10,-33.516350772854466,47.497991772233576,1.0,B00L0YLRUW
fitsne,5000,11,-0.22172742491831524,-21.90142341891997,3.0,B01HHURN3W
fitsne,5000,12,-42.89431014846325,-37.075332396474934,5.0,B004S2JX7W
fitsne,5000,13,-29.75935706157585,-24.46415846524271,3.0,B0047T79VS
fitsne,5000,14,-18.001490486339836,8.493903476510374,5.0,B00IXNUDG2
fitsne,5000,15,-32.98248259725448,45.1356418467865,5.0,B00PVCXB4Y
fitsne,5000,16,-5.29783210236526,19.639429052402804,5.0,B00X5C22SS
fitsne,5000,17,45.851021259961485,1.014395047456808,5.0,B0BKQZGST4
fitsne,5000,18,28.50488517567571,-13.868179807537244,5.0,B01LQF8B7G
fitsne,5000,19,-3.2799407240932035,-35.52664439325366,4.0,B075X8471B
fitsne,5000,20,-1.3506742561954443,-0.4672534059062681,5.0,B0B2DLVCF3
fitsne,5000,21,-38.29361673110844,31.426500180855452,5.0,B0199HAOAU
fitsne,5000,22,-18.14059141132659,-5.1055458855814155,5.0,B0093162RM
fitsne,5000,23,-39.135185264375664,-1.5624454406345727,5.0,B07FCZY1ZB
fitsne,5000,24,-15.594737257397416,-13.922723202445237,5.0,B00RH29CJO
fitsne,5000,25,57.319079753507495,13.190057490160154,5.0,B08P3VMW76
fitsne,5000,26,48.64343229415871,14.558594704312974,5.0,B013KPXNSW
fitsne,5000,27,-10.18309713021214,26.805541440426733,4.0,B0862W5BQ8
fitsne,5000,28,-38.59644712529201,46.79591511377089,5.0,B004XC6GJ0
fitsne,5000,29,-7.1316813241693175,42.721674619933054,5.0,B0BNX9QVXZ
fitsne,5000,30,-32.46037216556409,-30.335834218031284,5.0,B0BN534JBB
fitsne,5000,31,-51.437153353441275,-8.882835185041293,5.0,B08X4R1T16
fitsne,5000,32,-34.94390310758905,-24.43407147756038,5.0,B08932J7NC
fitsne,5000,33,-13.23387904421025,-27.0477816324706,5.0,B078LLS33F
fitsne,5000,34,-16.649700175232812,26.175536044027012,5.0,B00V3KLZSW
fitsne,5000,35,-19.85482093721344,-35.08336624442016,5.0,B012ASFKOU
fitsne,5000,36,-35.22044347209431,43.640905073909266,4.0,B001FWYGJS
fitsne,5000,37,20.0727703372357,3.620207639128085,5.0,B08YP2F6VG
fitsne,5000,38,-15.980716840274985,47.62245073715852,5.0,B0C8HDXFXN
fitsne,5000,39,-12.220871432961601,36.46050581401637,5.0,B00RBGYGPG
fitsne,5000,40,16.31989527292185,1.8297578682315163,5.0,B007EVDJV0
fitsne,5000,41,10.582249910370676,54.36197521778154,5.0,B00KLZLBCK
fitsne,5000,42,31.523007105361433,-21.573134149859015,5.0,B09NHSGWPD
fitsne,5000,43,15.868676295308742,-38.635776702101076,1.0,B095KHWNLK
fitsne,5000,44,-11.494349513214983,16.458688215201853,5.0,B08BRJ98H3
fitsne,5000,45,39.661439539963006,-19.59726282705745,5.0,B08912RRG5
fitsne,5000,46,-26.28729325967319,21.15563627643929,5.0,B07GVWH35S
fitsne,5000,47,49.4253066501249,12.897584389490458,5.0,B06VTQK7CB
fitsne,5000,48,31.076026317368548,-16.802282615397967,1.0,B0776DSP7Y
fitsne,5000,49,12.694003698354065,-6.260291495183099,2.0,B00NWXM5U0
fitsne,5000,50,-1.0005265874717264,-7.784087654381449,5.0,B01DDIAX1Q
