method,n_samples,point_id,x,y,rating,parent_asin
pca,50000,0,0.23800835,0.012180565,3.0,B083NRGZMM
pca,50000,1,-0.09771075,-0.11532574,1.0,B07N69T6TM
pca,50000,2,0.4147712,0.050836787,5.0,B01G8JO5F2
pca,50000,3,0.32080978,0.34305677,5.0,B001OC5JKY
pca,50000,4,0.22950971,-0.13751271,5.0,B07CJYMRWM
pca,50000,5,0.28695965,0.076015696,5.0,B07CML419K
pca,50000,6,0.087613605,-0.23636577,5.0,B07BHHB5RH
pca,50000,7,0.3454471,-0.29514673,5.0,B09S6Y5BRG
pca,50000,8,-0.18818966,0.12938665,5.0,B01LW71IBJ
pca,50000,9,-0.02987968,-0.17593719,5.0,B017T99JPG
pca,50000,10,0.10167944,-0.28524572,1.0,B00L0YLRUW
pca,50000,11,-0.15531412,-0.03727416,3.0,B01HHURN3W
pca,50000,12,0.16754073,-0.12204882,5.0,B004S2JX7W
pca,50000,13,-0.046145305,-0.15865259,3.0,B0047T79VS
pca,50000,14,-0.095701136,0.009747438,5.0,B00IXNUDG2
pca,50000,15,-0.073795244,-0.21804856,5.0,B00PVCXB4Y
pca,50000,16,0.024593443,-0.15979864,5.0,B00X5C22SS
pca,50000,17,0.2719242,0.24573359,5.0,B0BKQZGST4
pca,50000,18,-0.20550251,0.34289953,5.0,B01LQF8B7G
pca,50000,19,-0.21748409,0.15709025,4.0,B075X8471B
pca,50000,20,-0.06826742,0.037160598,5.0,B0B2DLVCF3
pca,50000,21,0.0707771,-0.15477338,5.0,B0199HAOAU
pca,50000,22,-0.08923315,-0.08305221,5.0,B0093162RM
pca,50000,23,0.19913223,-0.22891822,5.0,B07FCZY1ZB
pca,50000,24,0.008662753,-0.20144038,5.0,B00RH29CJO
pca,50000,25,0.25942525,0.34748068,5.0,B08P3VMW76
pca,50000,26,0.018873144,0.21421835,5.0,B013KPXNSW
pca,50000,27,0.059642173,-0.091039434,4.0,B0862W5BQ8
pca,50000,28,-0.085608356,-0.21505049,5.0,B004XC6GJ0
pca,50000,29,0.091391765,0.06439979,5.0,B0BNX9QVXZ
