method,n_samples,point_id,x,y,rating,parent_asin
pca,25000,0,0.016707724,0.21350703,3.0,B083NRGZMM
pca,25000,1,-0.10988701,-0.102547795,1.0,B07N69T6TM
pca,25000,2,-0.012879482,0.46548736,5.0,B01G8JO5F2
pca,25000,3,0.35554257,0.3087817,5.0,B001OC5JKY
pca,25000,4,-0.21422075,0.27456808,5.0,B07CJYMRWM
pca,25000,5,0.051308025,0.28181782,5.0,B07CML419K
pca,25000,6,-0.2781655,0.135091,5.0,B07BHHB5RH
pca,25000,7,-0.33495158,0.36859277,5.0,B09S6Y5BRG
pca,25000,8,0.09002543,-0.16064095,5.0,B01LW71IBJ
pca,25000,9,-0.13470814,-0.07893232,5.0,B017T99JPG
pca,25000,10,-0.2651214,0.05204922,1.0,B00L0YLRUW
pca,25000,11,-0.014923681,-0.18084866,3.0,B01HHURN3W
pca,25000,12,-0.19458628,0.23423523,5.0,B004S2JX7W
pca,25000,13,-0.19147497,-0.05517601,3.0,B0047T79VS
pca,25000,14,-0.0030765398,-0.09609462,5.0,B00IXNUDG2
pca,25000,15,-0.20824078,-0.11177401,5.0,B00PVCXB4Y
pca,25000,16,-0.14644645,-0.026921216,5.0,B00X5C22SS
pca,25000,17,0.20576918,0.31052446,5.0,B0BKQZGST4
pca,25000,18,0.30605364,-0.1748861,5.0,B01LQF8B7G
pca,25000,19,0.14701848,-0.21235847,4.0,B075X8471B
pca,25000,20,0.0432965,-0.101641774,5.0,B0B2DLVCF3
pca,25000,21,-0.13810636,0.023027733,5.0,B0199HAOAU
pca,25000,22,-0.089968584,-0.10630993,5.0,B0093162RM
pca,25000,23,-0.22099537,0.19451296,5.0,B07FCZY1ZB
pca,25000,24,-0.2043831,0.00018689036,5.0,B00RH29CJO
pca,25000,25,0.3508426,0.25094384,5.0,B08P3VMW76
pca,25000,26,0.22903733,-0.0044828206,5.0,B013KPXNSW
pca,25000,27,-0.076687805,0.011935681,4.0,B0862W5BQ8
pca,25000,28,-0.187535,-0.14096703,5.0,B004XC6GJ0
pca,25000,29,0.10638817,0.026042119,5.0,B0BNX9QVXZ
pca,25000,30,-0.23817836,0.18606845,5.0,B0BN534JBB
pca,25000,31,0.047705363,0.34045863,5.0,B08X4R1T16
pca,25000,32,-0.33584785,0.14420494,5.0,B08932J7NC
pca,25000,33,-0.08984872,-0.058491863,5.0,B078LLS33F
pca,25000,34,0.08343805,0.1647797,5.0,B00V3KLZSW
pca,25000,35,-0.042310834,0.15363327,5.0,B012ASFKOU
pca,25000,36,-0.22004564,-0.12623888,4.0,B001FWYGJS
pca,25000,37,0.19965927,0.084964864,5.0,B08YP2F6VG
pca,25000,38,-0.14940022,-0.08705005,5.0,B0C8HDXFXN
pca,25000,39,-0.11470815,-0.13087976,5.0,B00RBGYGPG
pca,25000,40,-0.012961929,0.017178807,5.0,B007EVDJV0
pca,25000,41,0.00019936403,-0.16124596,5.0,B00KLZLBCK
pca,25000,42,0.23553167,0.054861993,5.0,B09NHSGWPD
pca,25000,43,0.1091002,-0.26566,1.0,B095KHWNLK
pca,25000,44,-0.026054854,-0.009565849,5.0,B08BRJ98H3
pca,25000,45,0.043072242,-0.024671901,5.0,B08912RRG5
pca,25000,46,-0.13797164,0.068950646,5.0,B07GVWH35S
pca,25000,47,0.36075422,0.2579582,5.0,B06VTQK7CB
pca,25000,48,0.21600823,-0.13672361,1.0,B0776DSP7Y
pca,25000,49,0.05137198,-0.07527079,2.0,B00NWXM5U0
pca,25000,50,-0.117881216,-0.32018062,5.0,B01DDIAX1Q
pca,25000,51,0.0026269865,-0.16320981,2.0,B00L49X8E6
pca,25000,52,-0.17952152,0.23928812,5.0,B09HDZ8FQY
pca,25000,53,0.38227245,0.17251182,5.0,B00PQBDQPO
pca,25000,54,-0.24234733,0.03278771,5.0,B00CRF9V2O
pca,25000,55,-0.27027646,-0.07329375,5.0,B00BHC7ZTE
pca,25000,56,0.015830897,-0.11236788,4.0,B00852JEPW
pca,25000,57,0.032291546,-0.1005483,2.0,B09ZTXZ1MQ
pca,25000,58,-0.20896874,0.01714347,5.0,B09MYGF318
pca,25000,59,0.0703326,0.05262488,1.0,B07VV6TT69
pca,25000,60,0.11101416,0.09439304,5.0,B07BRHB8C1
pca,25000,61,-0.100828156,-0.31875232,5.0,B07Z6BPJXQ
pca,25000,62,0.2847539,-0.031158775,4.0,B083YHS7SV
pca,25000,63,0.026013283,-0.1544092,5.0,B0046EDOWW
pca,25000,64,0.08515007,-0.42764542,5.0,B0045DT3A6
pca,25000,65,0.29866502,0.38100237,5.0,B09DSSQ52Q
pca,25000,66,0.16167106,-0.0262563,3.0,B07H3PN7K3
pca,25000,67,0.08634616,-0.17969587,5.0,B0733GXPYZ
pca,25000,68,0.1172372,0.08227465,2.0,B07TPLH5YK
pca,25000,69,-0.15385844,-0.24687666,2.0,B07FPQ343D
pca,25000,70,0.26989755,0.017801829,5.0,B00VKIY9RG
pca,25000,71,0.4124014,0.023332544,5.0,B07BJ8KD6X
pca,25000,72,-0.3045965,-0.112053476,1.0,B0061F6QUG
pca,25000,73,-0.38569176,-0.0492305,5.0,B09DRXBKVG
pca,25000,74,0.018876467,0.063991256,5.0,B09TB71VLY
pca,25000,75,-0.11928304,-0.062481977,5.0,B002N3MM6W
pca,25000,76,0.10462652,-0.22941643,5.0,B07KTYJ769
pca,25000,77,0.18223669,-0.35132802,5.0,B07PGL2N7J
pca,25000,78,-0.1306601,-0.10702706,5.0,B07J2GSF3S
pca,25000,79,-0.06849275,-0.075555205,3.0,B07Z9QXZMW
pca,25000,80,0.053673964,-0.15060195,4.0,B07Q585X37
pca,25000,81,0.038567796,-0.11228292,4.0,B07P97SHQP
pca,25000,82,-0.12138404,0.0052407496,5.0,B07B3TX6MF
pca,25000,83,0.015401944,-0.21516871,4.0,B07WPY2W4Y
pca,25000,84,-0.1816784,-0.26734194,4.0,B083Z3QCY6
