method,n_samples,point_id,x,y,rating,parent_asin
umap,50000,0,5.186351,11.418756,3.0,B083NRGZMM
umap,50000,1,4.373004,10.593713,1.0,B07N69T6TM
umap,50000,2,-7.2566657,12.644788,5.0,B01G8JO5F2
umap,50000,3,3.5246766,6.111493,5.0,B001OC5JKY
umap,50000,4,-6.404151,12.633796,5.0,B07CJYMRWM
umap,50000,5,-4.5418863,12.643459,5.0,B07CML419K
umap,50000,6,-6.4052114,12.47695,5.0,B07BHHB5RH
umap,50000,7,-6.3757334,12.938198,5.0,B09S6Y5BRG
umap,50000,8,-0.46395233,5.2340918,5.0,B01LW71IBJ
umap,50000,9,-1.6240112,8.070766,5.0,B017T99JPG
umap,50000,10,-3.885518,9.823223,1.0,B00L0YLRUW
umap,50000,11,-0.9908995,7.3311434,3.0,B01HHURN3W
umap,50000,12,-6.815199,12.670254,5.0,B004S2JX7W
umap,50000,13,-4.855357,12.801493,3.0,B0047T79VS
umap,50000,14,-0.05815852,7.557851,5.0,B00IXNUDG2
umap,50000,15,-3.8196864,9.954871,5.0,B00PVCXB4Y
umap,50000,16,-1.593736,13.443613,5.0,B00X5C22SS
umap,50000,17,3.0619905,7.8188744,5.0,B0BKQZGST4
umap,50000,18,1.4681011,6.2350116,5.0,B01LQF8B7G
umap,50000,19,-2.4743516,6.809914,4.0,B075X8471B
umap,50000,20,0.9986533,9.081754,5.0,B0B2DLVCF3
umap,50000,21,-1.8769436,11.512543,5.0,B0199HAOAU
umap,50000,22,-3.037825,9.058377,5.0,B0093162RM
umap,50000,23,-1.2781632,11.372868,5.0,B07FCZY1ZB
umap,50000,24,-5.0200086,12.014215,5.0,B00RH29CJO
umap,50000,25,4.7035494,9.994776,5.0,B08P3VMW76
umap,50000,26,0.12490281,12.012597,5.0,B013KPXNSW
umap,50000,27,1.0726756,9.612476,4.0,B0862W5BQ8
umap,50000,28,-3.9836538,9.294952,5.0,B004XC6GJ0
umap,50000,29,0.2656721,11.928407,5.0,B0BNX9QVXZ
umap,50000,30,-5.9096146,12.513608,5.0,B0BN534JBB
umap,50000,31,-6.590405,12.26435,5.0,B08X4R1T16
umap,50000,32,-5.162903,12.4419985,5.0,B08932J7NC
umap,50000,33,-0.108845204,7.406118,5.0,B078LLS33F
umap,50000,34,-0.10546293,9.072464,5.0,B00V3KLZSW
umap,50000,35,1.3083869,10.821262,5.0,B012ASFKOU
umap,50000,36,-3.8840158,9.483372,4.0,B001FWYGJS
umap,50000,37,1.2806059,11.10587,5.0,B08YP2F6VG
umap,50000,38,-0.494822,11.846779,5.0,B0C8HDXFXN
umap,50000,39,-2.200054,10.40013,5.0,B00RBGYGPG
umap,50000,40,4.851285,7.351117,5.0,B007EVDJV0
umap,50000,41,1.0553403,13.91309,5.0,B00KLZLBCK
umap,50000,42,1.392013,7.4723907,5.0,B09NHSGWPD
umap,50000,43,-0.72603005,7.2298155,1.0,B095KHWNLK
umap,50000,44,-0.52336377,10.552171,5.0,B08BRJ98H3
umap,50000,45,-7.3673563,12.191056,5.0,B08912RRG5
